tm,stability,entry,proteinname
59.49360289,Medium,H7BYW1,Deleted.
57.26556549,Medium,J3KPW7,Deleted.
65.24555253,Stable,J3KQ73,Deleted.
59.13280861,Medium,K7ES66,Deleted.
44.6794663,Unstable,Q5T6W5,Deleted.
43.48350573,Unstable,Q5T7C6,Deleted.
59.79103379,Medium,Q5T9U4,Deleted.
58.90098356,Medium,F8WC68,Decapping and exoribonuclease protein
60.7280152,Medium,Q9BTC0,Death-inducer obliterator 1 (DIO-1) (hDido1) (Death-associated transcription factor 1) (DATF-1)
50.41726119,Medium,O75618,Death effector domain-containing protein (DEDPro1) (Death effector domain-containing testicular molecule) (FLDED-1)
69.89843069,Stable,Q9H773,dCTP pyrophosphatase 1 (EC 3.6.1.12) (Deoxycytidine-triphosphatase 1) (dCTPase 1) (RS21C6) (XTP3-transactivated gene A protein)
59.03799354,Medium,H0YCN4,DCN1-like protein (Defective in cullin neddylation protein 1-like protein) (Fragment)
53.35120167,Medium,Q96EP5,DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)
59.41061632,Medium,P28838,Cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase 3) (LAP-3) (Leucyl aminopeptidase) (Peptidase S) (Proline aminopeptidase) (EC 3.4.11.5) (Prolyl aminopeptidase)
62.53921616,Medium,Q14008,Cytoskeleton-associated protein 5 (Colonic and hepatic tumor overexpressed gene protein) (Ch-TOG)
60.07586164,Medium,Q07065,Cytoskeleton-associated protein 4 (63-kDa cytoskeleton-linking membrane protein) (Climp-63) (p63)
61.54536753,Medium,P14854,Cytochrome c oxidase subunit 6B1 (Cytochrome c oxidase subunit VIb isoform 1) (COX VIb-1)
49.52978277,Medium,Q96BR5,Cytochrome c oxidase assembly factor 7 (Beta-lactamase hcp-like protein) (Respiratory chain assembly factor 1) (Sel1 repeat-containing protein 1)
58.03776969,Medium,Q9NYJ1,"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial (Coiled-coil-helix-coiled-coil-helix domain-containing protein 8) (E2-induced gene 2 protein)"
61.22193961,Medium,C9JFR7,Cytochrome c (Fragment)
59.93572336,Medium,P14927,Cytochrome b-c1 complex subunit 7 (Complex III subunit 7) (Complex III subunit VII) (QP-C) (Ubiquinol-cytochrome c reductase complex 14 kDa protein)
48.08246503,Medium,Q9UHD1,Cysteine and histidine-rich domain-containing protein 1 (CHORD domain-containing protein 1) (CHORD-containing protein 1) (CHP-1) (Protein morgana)
55.28324453,Medium,P21291,Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1) (Epididymis luminal protein 141) (HEL-141)
59.88787329,Medium,P33552,Cyclin-dependent kinases regulatory subunit 2 (CKS-2)
56.12221306,Medium,Q00534,Cyclin-dependent kinase 6 (EC 2.7.11.22) (Cell division protein kinase 6) (Serine/threonine-protein kinase PLSTIRE)
54.99783831,Medium,F8VZZ0,Cyclin-dependent kinase 4 (Fragment)
64.36557415,Medium,P24941,Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2) (p33 protein kinase)
60.06950684,Medium,Q9NYV4,"Cyclin-dependent kinase 12 (EC 2.7.11.22) (EC 2.7.11.23) (Cdc2-related kinase, arginine/serine-rich) (CrkRS) (Cell division cycle 2-related protein kinase 7) (CDC2-related protein kinase 7) (Cell division protein kinase 12) (hCDK12)"
60.14350099,Medium,Q86VP6,Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1)
60.4303018,Medium,Q13619,Cullin-4A (CUL-4A)
60.15309241,Medium,Q13618,Cullin-3 (CUL-3)
59.5749664,Medium,Q13616,Cullin-1 (CUL-1)
66.16083172,Stable,P12277,Creatine kinase B-type (EC 2.7.3.2) (B-CK) (Creatine kinase B chain)
59.76890063,Medium,Q9UEE9,Craniofacial development protein 1 (Bucentaur)
45.46534279,Unstable,O00244,Copper transport protein ATOX1 (Metal transport protein ATX1)
50.51588987,Medium,E7EM64,COP9 signalosome complex subunit 6
48.38044762,Medium,Q92905,COP9 signalosome complex subunit 5 (SGN5) (Signalosome subunit 5) (EC 3.4.-.-) (Jun activation domain-binding protein 1)
55.53399898,Medium,Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial (ASF/SF2-associated protein p32) (Glycoprotein gC1qBP) (C1qBP) (Hyaluronan-binding protein 1) (Mitochondrial matrix protein p32) (gC1q-R protein) (p33)"
59.68078107,Medium,P01031,Complement C5 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain]
59.90646629,Medium,H0Y4E5,COMM domain-containing protein 3 (Fragment)
58.77494366,Medium,P02452,Collagen alpha-1(I) chain (Alpha-1 type I collagen)
40.33728748,Unstable,B5MBW9,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial"
58.2400322,Medium,C9JQ41,Coiled-coil domain-containing protein 58
61.65758519,Medium,Q86WR0,Coiled-coil domain-containing protein 25
59.73008593,Medium,Q8WUD4,Coiled-coil domain-containing protein 12
48.38513121,Medium,Q6P1N0,Coiled-coil and C2 domain-containing protein 1A (Akt kinase-interacting protein 1) (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1) (Putative NF-kappa-B-activating protein 023N)
58.9208469,Medium,Q8N3U4,Cohesin subunit SA-2 (SCC3 homolog 2) (Stromal antigen 2)
52.29495645,Medium,Q9Y281,"Cofilin-2 (Cofilin, muscle isoform)"
52.99733855,Medium,G3V1A4,"Cofilin 1 (Non-muscle), isoform CRA_a (Cofilin-1)"
51.48515298,Medium,Q9Y678,Coatomer subunit gamma-1 (Gamma-1-coat protein) (Gamma-1-COP)
61.48766546,Medium,P48444,Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)
41.47240402,Unstable,P53618,Coatomer subunit beta (Beta-coat protein) (Beta-COP)
60.81334456,Medium,Q14019,Coactosin-like protein
40.08523445,Unstable,P10909,"Clusterin (Aging-associated gene 4 protein) (Apolipoprotein J) (Apo-J) (Complement cytolysis inhibitor) (CLI) (Complement-associated protein SP-40,40) (Ku70-binding protein 1) (NA1/NA2) (Testosterone-repressed prostate message 2) (TRPM-2) [Cleaved into: Clusterin beta chain (ApoJalpha) (Complement cytolysis inhibitor a chain); Clusterin alpha chain (ApoJbeta) (Complement cytolysis inhibitor b chain)]"
60.97058081,Medium,O75153,Clustered mitochondria protein homolog
59.31716212,Medium,Q12996,Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)
52.93500572,Medium,P33240,Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64)
53.17106945,Medium,Q8N684,Cleavage and polyadenylation specificity factor subunit 7 (Cleavage and polyadenylation specificity factor 59 kDa subunit) (CFIm59) (CPSF 59 kDa subunit) (Pre-mRNA cleavage factor Im 59 kDa subunit)
47.20304731,Unstable,Q16630,Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CFIm68) (CPSF 68 kDa subunit) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7)
50.65976803,Medium,O43809,Cleavage and polyadenylation specificity factor subunit 5 (Cleavage and polyadenylation specificity factor 25 kDa subunit) (CFIm25) (CPSF 25 kDa subunit) (Nucleoside diphosphate-linked moiety X motif 21) (Nudix motif 21) (Pre-mRNA cleavage factor Im 25 kDa subunit)
60.70087104,Medium,Q9P2I0,Cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit)
50.13858015,Medium,Q10570,Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specificity factor 160 kDa subunit) (CPSF 160 kDa subunit)
64.28727526,Medium,G5E9W3,"Cleavage and polyadenylation specific factor 3, 73kDa, isoform CRA_b (Cleavage and polyadenylation-specificity factor subunit 3)"
49.97546673,Medium,Q00610,Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17)
48.11776879,Medium,H0YJG4,Chromodomain-helicase-DNA-binding protein 8 (Fragment)
65.98300879,Stable,F5GWX5,Chromodomain-helicase-DNA-binding protein 4
52.46241517,Medium,P45973,Chromobox protein homolog 5 (Antigen p25) (Heterochromatin protein 1 homolog alpha) (HP1 alpha)
44.99719887,Unstable,Q13185,Chromobox protein homolog 3 (HECH) (Heterochromatin protein 1 homolog gamma) (HP1 gamma) (Modifier 2 protein)
61.46545835,Medium,Q9Y3Y2,Chromatin target of PRMT1 protein (Friend of PRMT1 protein) (Small arginine- and glycine-rich protein) (SRAG)
61.2570276,Medium,Q13112,Chromatin assembly factor 1 subunit B (CAF-1 subunit B) (Chromatin assembly factor I p60 subunit) (CAF-I 60 kDa subunit) (CAF-I p60) (M-phase phosphoprotein 7)
62.65168719,Medium,Q13111,Chromatin assembly factor 1 subunit A (CAF-1 subunit A) (Chromatin assembly factor I p150 subunit) (CAF-I 150 kDa subunit) (CAF-I p150) (hp150)
57.91909368,Medium,O00299,Chloride intracellular channel protein 1 (Chloride channel ABP) (Nuclear chloride ion channel 27) (NCC27) (Regulatory nuclear chloride ion channel protein) (hRNCC)
58.56809378,Medium,O94986,Centrosomal protein of 152 kDa (Cep152)
58.8456736,Medium,P62633,Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)
50.2189092,Medium,P43121,Cell surface glycoprotein MUC18 (Cell surface glycoprotein P1H12) (Melanoma cell adhesion molecule) (Melanoma-associated antigen A32) (Melanoma-associated antigen MUC18) (S-endo 1 endothelial-associated antigen) (CD antigen CD146)
60.27444816,Medium,D6RDJ1,Cell growth-regulating nucleolar protein (Fragment)
53.80167745,Medium,Q8IX12,Cell division cycle and apoptosis regulator protein 1 (Cell cycle and apoptosis regulatory protein 1) (CARP-1) (Death inducer with SAP domain)
62.78335846,Medium,Q99459,Cell division cycle 5-like protein (Cdc5-like protein) (Pombe cdc5-related protein)
55.13705244,Medium,P60953,Cell division control protein 42 homolog (G25K GTP-binding protein)
65.58346779,Stable,Q8N163,Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein) (DBC-1) (DBC.1) (NET35) (p30 DBC)
67.90324645,Stable,B4DUX0,"cDNA FLJ60167, highly similar to Cytosolic acyl coenzyme A thioester hydrolase(EC 3.1.2.2)"
66.57482337,Stable,B7Z7Q7,"cDNA FLJ54766, moderately similar to Mus musculus inter alpha-trypsin inhibitor, heavy chain 4 (Itih4), mRNA"
59.54303419,Medium,B4DTC3,"cDNA FLJ54150, highly similar to Heterogeneous nuclear ribonucleoprotein D0"
54.47943184,Medium,H0YD13,CD44 antigen
52.68552149,Medium,Q9Y5K6,CD2-associated protein (Adapter protein CMS) (Cas ligand with multiple SH3 domains)
62.5215934,Medium,H0YGT2,Cation-dependent mannose-6-phosphate receptor (Fragment)
49.0056681,Medium,P07339,Cathepsin D (EC 3.4.23.5) [Cleaved into: Cathepsin D light chain; Cathepsin D heavy chain]
54.08748594,Medium,C9JZR2,Catenin delta-1
58.47454271,Medium,P04040,Catalase (EC 1.11.1.6)
58.57824487,Medium,Q9H078,Caseinolytic peptidase B protein homolog (EC 3.6.1.3) (Suppressor of potassium transport defect 3)
51.44105249,Medium,P67870,Casein kinase II subunit beta (CK II beta) (Phosvitin) (Protein G5a)
52.96025008,Medium,P68400,Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)
62.22900628,Medium,Q8N4J0,Carnosine N-methyltransferase (EC 2.1.1.22)
61.55637659,Medium,B7Z5J4,"Carboxypeptidase A4 (cDNA FLJ52025, highly similar to Carboxypeptidase A4 (EC 3.4.17.-))"
61.91190829,Medium,Q96DG6,Carboxymethylenebutenolidase homolog (EC 3.1.-.-)
41.33060873,Unstable,P16152,Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.197) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189) (Short chain dehydrogenase/reductase family 21C member 1)
52.20554327,Medium,P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial (EC 6.3.4.16) (Carbamoyl-phosphate synthetase I) (CPSase I)"
47.92218367,Unstable,Q14444,Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)
60.69152318,Medium,B1AK87,"Capping protein (Actin filament) muscle Z-line, beta, isoform CRA_a (F-actin-capping protein subunit beta)"
65.33425773,Stable,P30622,CAP-Gly domain-containing linker protein 1 (Cytoplasmic linker protein 1) (Cytoplasmic linker protein 170 alpha-2) (CLIP-170) (Reed-Sternberg intermediate filament-associated protein) (Restin)
50.30979232,Medium,O43852,Calumenin (Crocalbin) (IEF SSP 9302)
43.70055833,Unstable,P27797,Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60)
59.56916413,Medium,E7ETZ0,Calmodulin
59.54833986,Medium,E7EX44,Caldesmon
59.80581274,Medium,Q9HB71,Calcyclin-binding protein (CacyBP) (hCacyBP) (S100A6-binding protein) (Siah-interacting protein)
59.67233992,Medium,Q9BXU9,Calcium-binding protein 8 (CaBP8) (Calneuron I) (Calneuron-1)
54.91018582,Medium,Q99653,Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22)
62.55891545,Medium,D6RAX2,C-terminal-binding protein 1 (Fragment)
61.24128603,Medium,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]"
61.93276878,Medium,Q13895,Bystin
59.12952892,Medium,O60885,Bromodomain-containing protein 4 (Protein HUNK1)
42.2466491,Unstable,P80723,Brain acid soluble protein 1 (22 kDa neuronal tissue-enriched acidic protein) (Neuronal axonal membrane protein NAP-22)
41.9159988,Unstable,Q9H3K6,BolA-like protein 2
49.56145631,Medium,P31939,"Bifunctional purine biosynthesis protein PURH [Cleaved into: Bifunctional purine biosynthesis protein PURH, N-terminally processed] [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]"
46.16690392,Unstable,P07814,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) (Cell proliferation-inducing gene 32 protein) (Glutamatyl-prolyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)]
60.53559245,Medium,Q53H82,Beta-lactamase-like protein 2 (EC 3.-.-.-)
55.57901012,Medium,P61769,Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3]
50.24292575,Medium,Q09327,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase (EC 2.4.1.144) (N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase III) (GNT-III) (GlcNAc-T III) (N-acetylglucosaminyltransferase III)"
40.09253374,Unstable,H0YI57,"Beta-1,4 N-acetylgalactosaminyltransferase 1 (Fragment)"
45.69476245,Unstable,P35613,Basigin (5F7) (Collagenase stimulatory factor) (Extracellular matrix metalloproteinase inducer) (EMMPRIN) (Leukocyte activation antigen M6) (OK blood group antigen) (Tumor cell-derived collagenase stimulatory factor) (TCSF) (CD antigen CD147)
62.06983433,Medium,Q7L1Q6,Basic leucine zipper and W2 domain-containing protein 1 (Protein Orf)
58.42063796,Medium,O75531,"Barrier-to-autointegration factor (Breakpoint cluster region protein 1) [Cleaved into: Barrier-to-autointegration factor, N-terminally processed]"
43.90091562,Unstable,E9PK52,Band 4.1-like protein 2
62.1702829,Medium,Q9H2U1,ATP-dependent RNA helicase DHX36 (EC 3.6.4.12) (EC 3.6.4.13) (DEAH box protein 36) (G4-resolvase 1) (G4R1) (MLE-like protein 1) (RNA helicase associated with AU-rich element ARE)
46.90490723,Unstable,Q86XP3,ATP-dependent RNA helicase DDX42 (EC 3.6.4.13) (DEAD box protein 42) (RNA helicase-like protein) (RHELP) (RNA helicase-related protein) (RNAHP) (SF3b DEAD box protein) (Splicing factor 3B-associated 125 kDa protein) (SF3b125)
62.61685684,Medium,G3V529,ATP-dependent RNA helicase DDX24
61.60060333,Medium,Q08211,ATP-dependent RNA helicase A (RHA) (EC 3.6.4.13) (DEAH box protein 9) (Leukophysin) (LKP) (Nuclear DNA helicase II) (NDH II)
43.08200515,Unstable,P46063,"ATP-dependent DNA helicase Q1 (EC 3.6.4.12) (DNA helicase, RecQ-like type 1) (RecQ1) (DNA-dependent ATPase Q1) (RecQ protein-like 1)"
60.69250902,Medium,O76031,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial"
61.0511945,Medium,P53396,ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (ACL) (Citrate cleavage enzyme)
45.48014276,Unstable,Q8WWZ7,ATP-binding cassette sub-family A member 5
61.31074395,Medium,O75947,"ATP synthase subunit d, mitochondrial (ATPase subunit d)"
60.94304852,Medium,H0YH81,ATP synthase subunit beta (EC 3.6.3.14) (Fragment)
60.42434986,Medium,P25705,"ATP synthase subunit alpha, mitochondrial"
58.79940568,Medium,H3BUF6,Ataxin-2-like protein
51.70763285,Medium,Q9UBB4,Ataxin-10 (Brain protein E46 homolog) (Spinocerebellar ataxia type 10 protein)
59.38610254,Medium,O14497,"AT-rich interactive domain-containing protein 1A (ARID domain-containing protein 1A) (B120) (BRG1-associated factor 250) (BAF250) (BRG1-associated factor 250a) (BAF250A) (Osa homolog 1) (hOSA1) (SWI-like protein) (SWI/SNF complex protein p270) (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin subfamily F member 1) (hELD)"
60.21781277,Medium,Q6PI48,"Aspartate--tRNA ligase, mitochondrial (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)"
60.94447368,Medium,P14868,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS) (Cell proliferation-inducing gene 40 protein)"
64.33981471,Medium,P17174,"Aspartate aminotransferase, cytoplasmic (cAspAT) (EC 2.6.1.1) (EC 2.6.1.3) (Cysteine aminotransferase, cytoplasmic) (Cysteine transaminase, cytoplasmic) (cCAT) (Glutamate oxaloacetate transaminase 1) (Transaminase A)"
59.52220936,Medium,P08243,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) (Cell cycle control protein TS11) (Glutamine-dependent asparagine synthetase)
48.61768641,Medium,P54136,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)"
60.07625295,Medium,O15296,Arachidonate 15-lipoxygenase B (15-LOX-B) (EC 1.13.11.33) (15-lipoxygenase 2) (15-LOX-2) (Arachidonate 15-lipoxygenase type II) (Linoleate 13-lipoxygenase 15-LOb) (EC 1.13.11.-)
49.85946768,Medium,G3V1C3,Apoptosis inhibitor 5
59.91338218,Medium,P46013,Antigen KI-67
59.0227362,Medium,P08758,Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CBP-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha)
50.77825725,Medium,Q5TZF3,Ankyrin repeat domain-containing protein 45
44.43530899,Unstable,H0YM23,Ankyrin repeat domain-containing protein 17 (Fragment)
59.53354828,Medium,Q96DE5,Anaphase-promoting complex subunit 16 (APC16) (Cyclosome subunit 16)
59.17451044,Medium,Q6FI81,Anamorsin (Cytokine-induced apoptosis inhibitor 1) (Fe-S cluster assembly protein DRE2 homolog)
46.15311138,Unstable,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-2) (Endothelial monocyte-activating polypeptide II) (EMAP-II) (Small inducible cytokine subfamily E member 1)]
58.34806212,Medium,L0R819,Alternative protein ASNSD1 (Asparagine synthetase domain-containing protein 1)
59.69408974,Medium,P40222,Alpha-taxilin
53.18867835,Medium,P06733,Alpha-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (C-myc promoter-binding protein) (Enolase 1) (MBP-1) (MPB-1) (Non-neural enolase) (NNE) (Phosphopyruvate hydratase) (Plasminogen-binding protein)
52.72397343,Medium,P49419,Alpha-aminoadipic semialdehyde dehydrogenase (Alpha-AASA dehydrogenase) (EC 1.2.1.31) (Aldehyde dehydrogenase family 7 member A1) (EC 1.2.1.3) (Antiquitin-1) (Betaine aldehyde dehydrogenase) (EC 1.2.1.8) (Delta1-piperideine-6-carboxylate dehydrogenase) (P6c dehydrogenase)
59.10563336,Medium,O43707,Alpha-actinin-4 (Non-muscle alpha-actinin 4)
60.70262312,Medium,P12814,Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1)
53.05519536,Medium,P30533,Alpha-2-macroglobulin receptor-associated protein (Alpha-2-MRAP) (Low density lipoprotein receptor-related protein-associated protein 1) (RAP)
52.52497209,Medium,P15121,Aldose reductase (AR) (EC 1.1.1.21) (Aldehyde reductase) (Aldo-keto reductase family 1 member B1)
51.50040493,Medium,P05091,"Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.3) (ALDH class 2) (ALDH-E2) (ALDHI)"
44.60490339,Unstable,Q5JTZ9,"Alanine--tRNA ligase, mitochondrial (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)"
54.46189077,Medium,P49588,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)"
42.33708445,Unstable,O00468,Agrin [Cleaved into: Agrin N-terminal 110 kDa subunit; Agrin C-terminal 110 kDa subunit; Agrin C-terminal 90 kDa fragment (C90); Agrin C-terminal 22 kDa fragment (C22)]
53.61628295,Medium,P10109,"Adrenodoxin, mitochondrial (Adrenal ferredoxin) (Ferredoxin-1) (Hepatoredoxin)"
60.44084589,Medium,P84077,ADP-ribosylation factor 1
60.1704185,Medium,P00568,Adenylate kinase isoenzyme 1 (AK 1) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Myokinase)
60.28480092,Medium,D3DQ64,"Adenylate kinase 4, mitochondrial (HCG2031840, isoform CRA_c)"
55.27777883,Medium,P54819,"Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]"
60.31974622,Medium,P23526,Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase)
61.21864604,Medium,P55263,Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase)
60.57406934,Medium,P00813,Adenosine deaminase (EC 3.5.4.4) (Adenosine aminohydrolase)
60.98825101,Medium,P25054,Adenomatous polyposis coli protein (Protein APC) (Deleted in polyposis 2.5)
62.78787105,Medium,C9JIF9,Acylamino-acid-releasing enzyme
59.9774198,Medium,E5RGR0,Acyl-protein thioesterase 1 (Fragment)
66.40894342,Stable,Q08AH1,"Acyl-coenzyme A synthetase ACSM1, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 1) (Butyrate--CoA ligase 1) (Butyryl-coenzyme A synthetase 1) (Lipoate-activating enzyme) (Middle-chain acyl-CoA synthetase 1)"
46.73029211,Unstable,P07108,Acyl-CoA-binding protein (ACBP) (Diazepam-binding inhibitor) (DBI) (Endozepine) (EP)
50.39683613,Medium,O14561,"Acyl carrier protein, mitochondrial (ACP) (CI-SDAP) (NADH-ubiquinone oxidoreductase 9.6 kDa subunit)"
65.47693294,Stable,Q9H2P0,Activity-dependent neuroprotector homeobox protein (Activity-dependent neuroprotective protein)
60.98523302,Medium,P53999,Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (p14)
47.38054354,Unstable,P60709,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]"
48.6249496,Medium,P68133,"Actin, alpha skeletal muscle (Alpha-actin-1)"
48.67520917,Medium,P61158,Actin-related protein 3 (Actin-like protein 3)
65.72876492,Stable,F8WDD7,Actin-related protein 2/3 complex subunit 4
52.49470205,Medium,P61160,Actin-related protein 2 (Actin-like protein 2)
59.23860494,Medium,O96019,Actin-like protein 6A (53 kDa BRG1-associated factor A) (Actin-related protein Baf53a) (ArpNbeta) (BRG1-associated factor 53A) (BAF53A) (INO80 complex subunit K)
64.31394596,Medium,Q9NQW6,Actin-binding protein anillin
49.86649325,Medium,A2A274,"Aconitate hydratase, mitochondrial"
42.51600344,Unstable,Q9BTT0,Acidic leucine-rich nuclear phosphoprotein 32 family member E (LANP-like protein) (LANP-L)
60.91691344,Medium,Q92688,Acidic leucine-rich nuclear phosphoprotein 32 family member B (Acidic protein rich in leucines) (Putative HLA-DR-associated protein I-2) (PHAPI2) (Silver-stainable protein SSP29)
55.17835173,Medium,P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A (Acidic nuclear phosphoprotein pp32) (pp32) (Leucine-rich acidic nuclear protein) (LANP) (Mapmodulin) (Potent heat-stable protein phosphatase 2A inhibitor I1PP2A) (Putative HLA-DR-associated protein I) (PHAPI)
47.35433099,Unstable,P24752,"Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (T2)"
50.24766666,Medium,Q9BWD1,"Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)"
58.85832883,Medium,Q02952,A-kinase anchor protein 12 (AKAP-12) (A-kinase anchor protein 250 kDa) (AKAP 250) (Gravin) (Myasthenia gravis autoantigen)
52.51706257,Medium,P11021,78 kDa glucose-regulated protein (GRP-78) (Endoplasmic reticulum lumenal Ca(2+)-binding protein grp78) (Heat shock 70 kDa protein 5) (Immunoglobulin heavy chain-binding protein) (BiP)
60.68064031,Medium,P18124,60S ribosomal protein L7
59.19062549,Medium,P46777,60S ribosomal protein L5
56.70232347,Medium,P36578,60S ribosomal protein L4 (60S ribosomal protein L1)
60.36612776,Medium,P62888,60S ribosomal protein L30
60.22514399,Medium,Q92901,60S ribosomal protein L3-like
62.64266954,Medium,E9PLL6,60S ribosomal protein L27a
